sample_id	taxon_rank	taxon_name	taxid_if_available	mean_relative_abundance_classified_only	sd_relative_abundance_classified_only	replicates_detected	mean_direct_reads_if_available	mean_clade_reads	notes
S_23_04_20	phylum	Uroviricota	2731618	0.001207052433056248	2.760053004407041e-05	3	0.0	163.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Kiritimatiellaeota	134625	0.0012045468967618	8.165105793750504e-05	3	0.0	163.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Tenericutes	544448	0.001110976872240245	3.911259085431319e-05	3	3.3333333333333335	150.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Nitrospirae	40117	0.0010691168424412881	2.2487754187725194e-05	3	0.0	144.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Fusobacteria	32066	0.0008129643206721879	2.1163459893794203e-05	3	0.0	110.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Ignavibacteriae	1134404	0.0007562580589858143	9.159813841767477e-05	3	0.0	102.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Thermotogae	200918	0.0007020416081471494	4.404039366633406e-05	3	0.0	95.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Calditrichaeota	1930617	0.0006084629086850398	1.4885138710187353e-05	3	0.0	82.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Nucleocytoviricota	2732007	0.0005592221872357869	9.384609849538063e-05	3	0.0	75.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Synergistetes	508458	0.0005246788756345035	2.556886633491053e-05	3	0.0	71.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Thermodesulfobacteria	200940	0.0004878018092576001	3.051669265393378e-05	3	0.0	66.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Deferribacteres	200930	0.0004262010803400611	2.857241995981306e-05	3	0.0	57.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Thaumarchaeota	651137	0.0003621567042355174	2.7224046556984788e-05	3	1.0	49.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Chlamydiae	204428	0.00032757752834845457	4.854004939100284e-05	3	0.0	44.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Crenarchaeota	28889	0.000300525781805956	3.627555976303097e-05	3	0.0	40.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Thermoplasmatota	2283796	0.000273322147881727	9.018414408654256e-05	3	0.0	37.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Chrysiogenetes	200938	0.00027096902005530396	1.8399772090715748e-05	3	0.0	36.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Aquificae	200783	0.00023152244393132948	3.7500259040302416e-05	3	0.0	31.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Armatimonadetes	67819	0.00018721668260018886	3.904664247060887e-06	3	0.0	25.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Balneolaeota	1936987	0.0001872089886567382	4.6869621610420704e-05	3	0.0	25.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Lokiarchaeota	1655434	0.00012314876475448384	1.8363957000348034e-05	3	0.0	16.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Peploviricota	2731361	0.00011819645475526212	3.8132077855288114e-05	3	0.0	16.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Bipolaricaulota	67810	0.00010840693803115119	1.1500162962052539e-05	3	0.0	14.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Omnitrophica	67812	9.853609797330806e-05	1.1276144455602006e-05	3	0.0	13.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Saccharibacteria	95818	9.11846188379303e-05	2.8132970705731336e-05	3	4.333333333333333	12.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Cloacimonetes	456828	8.37226650293875e-05	2.5775515589422766e-05	3	0.0	11.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Elusimicrobia	74152	7.637066480771494e-05	2.2617702531385504e-05	3	0.0	10.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Atribacterota	67818	6.653256251788261e-05	1.4908293924119554e-05	3	0.0	9.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Dictyoglomi	68297	6.1586904289522e-05	1.5400373189040785e-05	3	0.0	8.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Fibrobacteres	65842	6.157105649181136e-05	1.1157469314605543e-05	3	0.0	8.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Caldiserica	67814	3.4480441496735745e-05	1.1247408480750307e-05	3	0.0	4.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Absconditabacteria	221235	1.7248405190370566e-05	4.296385328856912e-06	3	0.0	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Coprothermobacterota	2138240	1.7248405190370566e-05	4.296385328856912e-06	3	0.0	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Nanohaloarchaeota	1462430	1.723868807722629e-05	4.229026849363946e-06	3	0.0	2.3333333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Candidatus Micrarchaeota	1801631	1.2322702274593286e-05	4.285730194598564e-06	3	0.3333333333333333	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Negarnaviricota	2497569	7.403130043382342e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Preplasmiviricota	2732008	7.403130043382342e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Pisuviricota	2732408	7.39853202995759e-06	6.502572945258884e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Cossaviricota	2732415	7.3939340165328364e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_04_20	phylum	Duplornaviricota	2732405	7.373978703949503e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Proteobacteria	1224	0.5616344355258237	0.0008529809270602458	3	3594.0	78690.33333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Bacteroidetes	976	0.08141222581273534	0.00016871336114553	3	375.6666666666667	11406.666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Actinobacteria	201174	0.077162629217617	0.0007845810935529391	3	84.66666666666667	10811.333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Chordata	7711	0.045781477838682555	0.0004996297733417331	3	0.0	6414.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Firmicutes	1239	0.04440108382000302	0.00019344975637427243	3	104.0	6221.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Cyanobacteria	1117	0.04290344477649876	0.000886200928392137	3	245.33333333333334	6011.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Planctomycetes	203682	0.03798746766445729	0.0003715778054754188	3	18.666666666666668	5322.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Chloroflexi	200795	0.005852637239310188	5.2754825478605166e-05	3	10.0	820.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Euryarchaeota	28890	0.005329066352512564	9.03580385710053e-05	3	1.6666666666666667	746.6666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Acidobacteria	57723	0.004656062985211783	0.0001345913185836882	3	2.0	652.3333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Spirochaetes	203691	0.003766143227506693	3.2695618261521214e-05	3	0.0	527.6666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Verrucomicrobia	74201	0.0035279291918845364	0.00016717824227746952	3	1.6666666666666667	494.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Deinococcus-Thermus	1297	0.003073739923044783	0.00012089409288326938	3	0.0	430.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_23_07_03	phylum	Kiritimatiellaeota	134625	0.0015415874591983892	9.107999721165497e-05	3	2.0	216.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
